,model,persona,variant,pid,vda,vda_normalized
5540,wizardlm2,Religious,accuracy,40.0,0.5900000000000001,-0.005299999999999971
5541,wizardlm2,Religious,accuracy,41.0,0.6100000000000001,0.014700000000000046
5542,wizardlm2,Religious,accuracy,42.0,0.5900000000000001,-0.005299999999999971
5543,wizardlm2,Religious,accuracy,43.0,0.61,0.014699999999999935
5544,wizardlm2,Religious,accuracy,44.0,0.62,0.024699999999999944
5545,wizardlm2,Religious,accuracy,45.0,0.55,-0.04530000000000001
5546,wizardlm2,Religious,accuracy,46.0,0.6,0.0046999999999999265
5547,wizardlm2,Religious,accuracy,47.0,0.5900000000000001,-0.005299999999999971
5548,wizardlm2,Religious,accuracy,48.0,0.6,0.0046999999999999265
5549,wizardlm2,Religious,accuracy,49.0,0.62,0.024699999999999944
5550,wizardlm2,Religious,accuracy,50.0,0.61,0.014699999999999935
5551,wizardlm2,Religious,accuracy,51.0,0.6,0.0046999999999999265
5552,wizardlm2,Religious,accuracy,52.0,0.63,0.03469999999999995
5553,wizardlm2,Religious,accuracy,53.0,0.61,0.014699999999999935
5554,wizardlm2,Religious,accuracy,54.0,0.6100000000000001,0.014700000000000046
5555,wizardlm2,Religious,accuracy,55.0,0.5900000000000001,-0.005299999999999971
5556,wizardlm2,Religious,accuracy,56.0,0.6100000000000001,0.014700000000000046
5557,wizardlm2,Religious,accuracy,57.0,0.5900000000000001,-0.005299999999999971
5558,wizardlm2,Religious,accuracy,58.0,0.6,0.0046999999999999265
5559,wizardlm2,Religious,accuracy,59.0,0.6,0.0046999999999999265
5560,wizardlm2,Religious,accuracy,60.0,0.5900000000000001,-0.005299999999999971
5561,wizardlm2,Religious,accuracy,61.0,0.6,0.0046999999999999265
5562,wizardlm2,Religious,accuracy,62.0,0.6,0.0046999999999999265
5563,wizardlm2,Religious,accuracy,63.0,0.6100000000000001,0.014700000000000046
5564,wizardlm2,Religious,accuracy,64.0,0.54,-0.055300000000000016
5565,wizardlm2,Religious,accuracy,65.0,0.62,0.024699999999999944
5566,wizardlm2,Religious,accuracy,66.0,0.58,-0.015300000000000091
5567,wizardlm2,Religious,accuracy,67.0,0.6100000000000001,0.014700000000000046
5568,wizardlm2,Religious,accuracy,68.0,0.61,0.014699999999999935
5569,wizardlm2,Religious,accuracy,69.0,0.58,-0.015300000000000091
5570,wizardlm2,Religious,accuracy,70.0,0.6,0.0046999999999999265
5571,wizardlm2,Religious,accuracy,71.0,0.62,0.024699999999999944
5572,wizardlm2,Religious,accuracy,72.0,0.6100000000000001,0.014700000000000046
5573,wizardlm2,Religious,accuracy,73.0,0.5700000000000001,-0.02529999999999999
5574,wizardlm2,Religious,accuracy,74.0,0.6,0.0046999999999999265
5575,wizardlm2,Religious,accuracy,75.0,0.5900000000000001,-0.005299999999999971
5576,wizardlm2,Religious,accuracy,76.0,0.5700000000000001,-0.02529999999999999
5577,wizardlm2,Religious,accuracy,77.0,0.6,0.0046999999999999265
5578,wizardlm2,Religious,accuracy,78.0,0.6,0.0046999999999999265
5579,wizardlm2,Religious,accuracy,79.0,0.6,0.0046999999999999265
5580,wizardlm2,Religious,accuracy,80.0,0.6100000000000001,0.014700000000000046
5581,wizardlm2,Religious,accuracy,81.0,0.58,-0.015300000000000091
5582,wizardlm2,Religious,accuracy,82.0,0.6,0.0046999999999999265
5583,wizardlm2,Religious,accuracy,83.0,0.58,-0.015300000000000091
5584,wizardlm2,Religious,accuracy,84.0,0.56,-0.0353
5585,wizardlm2,Religious,accuracy,85.0,0.61,0.014699999999999935
5586,wizardlm2,Religious,accuracy,86.0,0.6,0.0046999999999999265
5587,wizardlm2,Religious,accuracy,87.0,0.61,0.014699999999999935
5588,wizardlm2,Religious,accuracy,88.0,0.5900000000000001,-0.005299999999999971
5589,wizardlm2,Religious,accuracy,89.0,0.56,-0.0353
5590,wizardlm2,Religious,accuracy,90.0,0.6,0.0046999999999999265
5591,wizardlm2,Religious,accuracy,91.0,0.5700000000000001,-0.02529999999999999
5592,wizardlm2,Religious,accuracy,92.0,0.55,-0.04530000000000001
5593,wizardlm2,Religious,accuracy,93.0,0.62,0.024699999999999944
5594,wizardlm2,Religious,accuracy,94.0,0.6100000000000001,0.014700000000000046
5595,wizardlm2,Religious,accuracy,95.0,0.56,-0.0353
5596,wizardlm2,Religious,accuracy,96.0,0.5900000000000001,-0.005299999999999971
5597,wizardlm2,Religious,accuracy,97.0,0.5900000000000001,-0.005299999999999971
5598,wizardlm2,Religious,accuracy,98.0,0.6,0.0046999999999999265
5599,wizardlm2,Religious,accuracy,99.0,0.56,-0.0353
5600,gpt-3.5-turbo-0125,College,accuracy,0.0,0.6900000000000001,-0.08489999999999986
5601,gpt-3.5-turbo-0125,College,accuracy,1.0,0.71,-0.06489999999999996
5602,gpt-3.5-turbo-0125,College,accuracy,2.0,0.6900000000000001,-0.08489999999999986
5603,gpt-3.5-turbo-0125,College,accuracy,3.0,0.71,-0.06489999999999996
5604,gpt-3.5-turbo-0125,College,accuracy,4.0,0.7,-0.07489999999999997
5605,gpt-3.5-turbo-0125,College,accuracy,5.0,0.71,-0.06489999999999996
5606,gpt-3.5-turbo-0125,College,accuracy,6.0,0.67,-0.10489999999999988
5607,gpt-3.5-turbo-0125,College,accuracy,7.0,0.71,-0.06489999999999996
5608,gpt-3.5-turbo-0125,College,accuracy,8.0,0.6799999999999999,-0.09489999999999998
5609,gpt-3.5-turbo-0125,College,accuracy,9.0,0.6799999999999999,-0.09489999999999998
5610,gpt-3.5-turbo-0125,College,accuracy,10.0,0.7,-0.07489999999999997
5611,gpt-3.5-turbo-0125,College,accuracy,11.0,0.71,-0.06489999999999996
5612,gpt-3.5-turbo-0125,College,accuracy,12.0,0.67,-0.10489999999999988
5613,gpt-3.5-turbo-0125,College,accuracy,13.0,0.71,-0.06489999999999996
5614,gpt-3.5-turbo-0125,College,accuracy,14.0,0.67,-0.10489999999999988
5615,gpt-3.5-turbo-0125,College,accuracy,15.0,0.6799999999999999,-0.09489999999999998
5616,gpt-3.5-turbo-0125,College,accuracy,16.0,0.7,-0.07489999999999997
5617,gpt-3.5-turbo-0125,College,accuracy,17.0,0.72,-0.05489999999999995
5618,gpt-3.5-turbo-0125,College,accuracy,18.0,0.7,-0.07489999999999997
5619,gpt-3.5-turbo-0125,College,accuracy,19.0,0.6900000000000001,-0.08489999999999986
5620,gpt-3.5-turbo-0125,College,accuracy,20.0,0.71,-0.06489999999999996
5621,gpt-3.5-turbo-0125,College,accuracy,21.0,0.6900000000000001,-0.08489999999999986
5622,gpt-3.5-turbo-0125,College,accuracy,22.0,0.7,-0.07489999999999997
5623,gpt-3.5-turbo-0125,College,accuracy,23.0,0.71,-0.06489999999999996
5624,gpt-3.5-turbo-0125,College,accuracy,24.0,0.7,-0.07489999999999997
5625,gpt-3.5-turbo-0125,College,accuracy,25.0,0.7,-0.07489999999999997
5626,gpt-3.5-turbo-0125,College,accuracy,26.0,0.6599999999999999,-0.1149
5627,gpt-3.5-turbo-0125,College,accuracy,27.0,0.6900000000000001,-0.08489999999999986
5628,gpt-3.5-turbo-0125,College,accuracy,28.0,0.71,-0.06489999999999996
5629,gpt-3.5-turbo-0125,College,accuracy,29.0,0.6799999999999999,-0.09489999999999998
5630,gpt-3.5-turbo-0125,College,accuracy,30.0,0.65,-0.1248999999999999
5631,gpt-3.5-turbo-0125,College,accuracy,31.0,0.71,-0.06489999999999996
5632,gpt-3.5-turbo-0125,College,accuracy,32.0,0.67,-0.10489999999999988
5633,gpt-3.5-turbo-0125,College,accuracy,33.0,0.7,-0.07489999999999997
5634,gpt-3.5-turbo-0125,College,accuracy,34.0,0.71,-0.06489999999999996
5635,gpt-3.5-turbo-0125,College,accuracy,35.0,0.6900000000000001,-0.08489999999999986
5636,gpt-3.5-turbo-0125,College,accuracy,36.0,0.71,-0.06489999999999996
5637,gpt-3.5-turbo-0125,College,accuracy,37.0,0.75,-0.024899999999999922
5638,gpt-3.5-turbo-0125,College,accuracy,38.0,0.6900000000000001,-0.08489999999999986
5639,gpt-3.5-turbo-0125,College,accuracy,39.0,0.7,-0.07489999999999997
5640,gpt-3.5-turbo-0125,College,accuracy,40.0,0.67,-0.10489999999999988
5641,gpt-3.5-turbo-0125,College,accuracy,41.0,0.6799999999999999,-0.09489999999999998
5642,gpt-3.5-turbo-0125,College,accuracy,42.0,0.6900000000000001,-0.08489999999999986
5643,gpt-3.5-turbo-0125,College,accuracy,43.0,0.7,-0.07489999999999997
5644,gpt-3.5-turbo-0125,College,accuracy,44.0,0.74,-0.03489999999999993
5645,gpt-3.5-turbo-0125,College,accuracy,45.0,0.6900000000000001,-0.08489999999999986
5646,gpt-3.5-turbo-0125,College,accuracy,46.0,0.6599999999999999,-0.1149
5647,gpt-3.5-turbo-0125,College,accuracy,47.0,0.65,-0.1248999999999999
5648,gpt-3.5-turbo-0125,College,accuracy,48.0,0.6599999999999999,-0.1149
5649,gpt-3.5-turbo-0125,College,accuracy,49.0,0.6799999999999999,-0.09489999999999998
5650,gpt-3.5-turbo-0125,College,accuracy,50.0,0.6799999999999999,-0.09489999999999998
5651,gpt-3.5-turbo-0125,College,accuracy,51.0,0.7,-0.07489999999999997
5652,gpt-3.5-turbo-0125,College,accuracy,52.0,0.71,-0.06489999999999996
5653,gpt-3.5-turbo-0125,College,accuracy,53.0,0.71,-0.06489999999999996
5654,gpt-3.5-turbo-0125,College,accuracy,54.0,0.67,-0.10489999999999988
5655,gpt-3.5-turbo-0125,College,accuracy,55.0,0.6900000000000001,-0.08489999999999986
5656,gpt-3.5-turbo-0125,College,accuracy,56.0,0.6900000000000001,-0.08489999999999986
5657,gpt-3.5-turbo-0125,College,accuracy,57.0,0.72,-0.05489999999999995
5658,gpt-3.5-turbo-0125,College,accuracy,58.0,0.6799999999999999,-0.09489999999999998
5659,gpt-3.5-turbo-0125,College,accuracy,59.0,0.6900000000000001,-0.08489999999999986
5660,gpt-3.5-turbo-0125,College,accuracy,60.0,0.6799999999999999,-0.09489999999999998
5661,gpt-3.5-turbo-0125,College,accuracy,61.0,0.67,-0.10489999999999988
5662,gpt-3.5-turbo-0125,College,accuracy,62.0,0.71,-0.06489999999999996
5663,gpt-3.5-turbo-0125,College,accuracy,63.0,0.6799999999999999,-0.09489999999999998
5664,gpt-3.5-turbo-0125,College,accuracy,64.0,0.7,-0.07489999999999997
5665,gpt-3.5-turbo-0125,College,accuracy,65.0,0.67,-0.10489999999999988
5666,gpt-3.5-turbo-0125,College,accuracy,66.0,0.6900000000000001,-0.08489999999999986
5667,gpt-3.5-turbo-0125,College,accuracy,67.0,0.71,-0.06489999999999996
5668,gpt-3.5-turbo-0125,College,accuracy,68.0,0.6900000000000001,-0.08489999999999986
5669,gpt-3.5-turbo-0125,College,accuracy,69.0,0.73,-0.04489999999999994
5670,gpt-3.5-turbo-0125,College,accuracy,70.0,0.67,-0.10489999999999988
5671,gpt-3.5-turbo-0125,College,accuracy,71.0,0.7,-0.07489999999999997
5672,gpt-3.5-turbo-0125,College,accuracy,72.0,0.6900000000000001,-0.08489999999999986
5673,gpt-3.5-turbo-0125,College,accuracy,73.0,0.6799999999999999,-0.09489999999999998
5674,gpt-3.5-turbo-0125,College,accuracy,74.0,0.73,-0.04489999999999994
5675,gpt-3.5-turbo-0125,College,accuracy,75.0,0.73,-0.04489999999999994
5676,gpt-3.5-turbo-0125,College,accuracy,76.0,0.71,-0.06489999999999996
5677,gpt-3.5-turbo-0125,College,accuracy,77.0,0.7,-0.07489999999999997
5678,gpt-3.5-turbo-0125,College,accuracy,78.0,0.67,-0.10489999999999988
5679,gpt-3.5-turbo-0125,College,accuracy,79.0,0.7,-0.07489999999999997
5680,gpt-3.5-turbo-0125,College,accuracy,80.0,0.67,-0.10489999999999988
5681,gpt-3.5-turbo-0125,College,accuracy,81.0,0.71,-0.06489999999999996
5682,gpt-3.5-turbo-0125,College,accuracy,82.0,0.65,-0.1248999999999999
5683,gpt-3.5-turbo-0125,College,accuracy,83.0,0.72,-0.05489999999999995
5684,gpt-3.5-turbo-0125,College,accuracy,84.0,0.6900000000000001,-0.08489999999999986
5685,gpt-3.5-turbo-0125,College,accuracy,85.0,0.7,-0.07489999999999997
5686,gpt-3.5-turbo-0125,College,accuracy,86.0,0.71,-0.06489999999999996
5687,gpt-3.5-turbo-0125,College,accuracy,87.0,0.6900000000000001,-0.08489999999999986
5688,gpt-3.5-turbo-0125,College,accuracy,88.0,0.7,-0.07489999999999997
5689,gpt-3.5-turbo-0125,College,accuracy,89.0,0.71,-0.06489999999999996
5690,gpt-3.5-turbo-0125,College,accuracy,90.0,0.71,-0.06489999999999996
5691,gpt-3.5-turbo-0125,College,accuracy,91.0,0.7,-0.07489999999999997
5692,gpt-3.5-turbo-0125,College,accuracy,92.0,0.6599999999999999,-0.1149
5693,gpt-3.5-turbo-0125,College,accuracy,93.0,0.74,-0.03489999999999993
5694,gpt-3.5-turbo-0125,College,accuracy,94.0,0.7,-0.07489999999999997
5695,gpt-3.5-turbo-0125,College,accuracy,95.0,0.6900000000000001,-0.08489999999999986
5696,gpt-3.5-turbo-0125,College,accuracy,96.0,0.7,-0.07489999999999997
5697,gpt-3.5-turbo-0125,College,accuracy,97.0,0.6599999999999999,-0.1149
5698,gpt-3.5-turbo-0125,College,accuracy,98.0,0.6599999999999999,-0.1149
5699,gpt-3.5-turbo-0125,College,accuracy,99.0,0.72,-0.05489999999999995
5700,gpt-3.5-turbo-0125,High School,accuracy,0.0,0.6100000000000001,-0.16489999999999982
5701,gpt-3.5-turbo-0125,High School,accuracy,1.0,0.63,-0.14489999999999992
5702,gpt-3.5-turbo-0125,High School,accuracy,2.0,0.6100000000000001,-0.16489999999999982
5703,gpt-3.5-turbo-0125,High School,accuracy,3.0,0.6,-0.17489999999999994
5704,gpt-3.5-turbo-0125,High School,accuracy,4.0,0.6,-0.17489999999999994
5705,gpt-3.5-turbo-0125,High School,accuracy,5.0,0.58,-0.19489999999999996
5706,gpt-3.5-turbo-0125,High School,accuracy,6.0,0.5900000000000001,-0.18489999999999984
5707,gpt-3.5-turbo-0125,High School,accuracy,7.0,0.62,-0.15489999999999993
5708,gpt-3.5-turbo-0125,High School,accuracy,8.0,0.61,-0.16489999999999994
5709,gpt-3.5-turbo-0125,High School,accuracy,9.0,0.62,-0.15489999999999993
5710,gpt-3.5-turbo-0125,High School,accuracy,10.0,0.64,-0.1348999999999999
5711,gpt-3.5-turbo-0125,High School,accuracy,11.0,0.6,-0.17489999999999994
5712,gpt-3.5-turbo-0125,High School,accuracy,12.0,0.65,-0.1248999999999999
5713,gpt-3.5-turbo-0125,High School,accuracy,13.0,0.61,-0.16489999999999994
5714,gpt-3.5-turbo-0125,High School,accuracy,14.0,0.6,-0.17489999999999994
5715,gpt-3.5-turbo-0125,High School,accuracy,15.0,0.63,-0.14489999999999992
5716,gpt-3.5-turbo-0125,High School,accuracy,16.0,0.62,-0.15489999999999993
5717,gpt-3.5-turbo-0125,High School,accuracy,17.0,0.63,-0.14489999999999992
5718,gpt-3.5-turbo-0125,High School,accuracy,18.0,0.62,-0.15489999999999993
5719,gpt-3.5-turbo-0125,High School,accuracy,19.0,0.6,-0.17489999999999994
5720,gpt-3.5-turbo-0125,High School,accuracy,20.0,0.63,-0.14489999999999992
5721,gpt-3.5-turbo-0125,High School,accuracy,21.0,0.64,-0.1348999999999999
5722,gpt-3.5-turbo-0125,High School,accuracy,22.0,0.6,-0.17489999999999994
5723,gpt-3.5-turbo-0125,High School,accuracy,23.0,0.64,-0.1348999999999999
5724,gpt-3.5-turbo-0125,High School,accuracy,24.0,0.63,-0.14489999999999992
5725,gpt-3.5-turbo-0125,High School,accuracy,25.0,0.61,-0.16489999999999994
5726,gpt-3.5-turbo-0125,High School,accuracy,26.0,0.61,-0.16489999999999994
5727,gpt-3.5-turbo-0125,High School,accuracy,27.0,0.62,-0.15489999999999993
5728,gpt-3.5-turbo-0125,High School,accuracy,28.0,0.64,-0.1348999999999999
5729,gpt-3.5-turbo-0125,High School,accuracy,29.0,0.62,-0.15489999999999993
5730,gpt-3.5-turbo-0125,High School,accuracy,30.0,0.6100000000000001,-0.16489999999999982
5731,gpt-3.5-turbo-0125,High School,accuracy,31.0,0.64,-0.1348999999999999
5732,gpt-3.5-turbo-0125,High School,accuracy,32.0,0.61,-0.16489999999999994
5733,gpt-3.5-turbo-0125,High School,accuracy,33.0,0.63,-0.14489999999999992
5734,gpt-3.5-turbo-0125,High School,accuracy,34.0,0.64,-0.1348999999999999
5735,gpt-3.5-turbo-0125,High School,accuracy,35.0,0.65,-0.1248999999999999
5736,gpt-3.5-turbo-0125,High School,accuracy,36.0,0.63,-0.14489999999999992
5737,gpt-3.5-turbo-0125,High School,accuracy,37.0,0.64,-0.1348999999999999
5738,gpt-3.5-turbo-0125,High School,accuracy,38.0,0.6100000000000001,-0.16489999999999982
5739,gpt-3.5-turbo-0125,High School,accuracy,39.0,0.62,-0.15489999999999993
5740,gpt-3.5-turbo-0125,High School,accuracy,40.0,0.63,-0.14489999999999992
5741,gpt-3.5-turbo-0125,High School,accuracy,41.0,0.6100000000000001,-0.16489999999999982
5742,gpt-3.5-turbo-0125,High School,accuracy,42.0,0.62,-0.15489999999999993
5743,gpt-3.5-turbo-0125,High School,accuracy,43.0,0.62,-0.15489999999999993
5744,gpt-3.5-turbo-0125,High School,accuracy,44.0,0.6100000000000001,-0.16489999999999982
5745,gpt-3.5-turbo-0125,High School,accuracy,45.0,0.63,-0.14489999999999992
5746,gpt-3.5-turbo-0125,High School,accuracy,46.0,0.6,-0.17489999999999994
5747,gpt-3.5-turbo-0125,High School,accuracy,47.0,0.6,-0.17489999999999994
5748,gpt-3.5-turbo-0125,High School,accuracy,48.0,0.63,-0.14489999999999992
5749,gpt-3.5-turbo-0125,High School,accuracy,49.0,0.64,-0.1348999999999999
5750,gpt-3.5-turbo-0125,High School,accuracy,50.0,0.63,-0.14489999999999992
5751,gpt-3.5-turbo-0125,High School,accuracy,51.0,0.62,-0.15489999999999993
5752,gpt-3.5-turbo-0125,High School,accuracy,52.0,0.61,-0.16489999999999994
5753,gpt-3.5-turbo-0125,High School,accuracy,53.0,0.63,-0.14489999999999992
5754,gpt-3.5-turbo-0125,High School,accuracy,54.0,0.5900000000000001,-0.18489999999999984
5755,gpt-3.5-turbo-0125,High School,accuracy,55.0,0.61,-0.16489999999999994
5756,gpt-3.5-turbo-0125,High School,accuracy,56.0,0.61,-0.16489999999999994
5757,gpt-3.5-turbo-0125,High School,accuracy,57.0,0.62,-0.15489999999999993
5758,gpt-3.5-turbo-0125,High School,accuracy,58.0,0.62,-0.15489999999999993
5759,gpt-3.5-turbo-0125,High School,accuracy,59.0,0.61,-0.16489999999999994
5760,gpt-3.5-turbo-0125,High School,accuracy,60.0,0.6,-0.17489999999999994
5761,gpt-3.5-turbo-0125,High School,accuracy,61.0,0.5599999999999999,-0.21489999999999998
5762,gpt-3.5-turbo-0125,High School,accuracy,62.0,0.62,-0.15489999999999993
5763,gpt-3.5-turbo-0125,High School,accuracy,63.0,0.6100000000000001,-0.16489999999999982
5764,gpt-3.5-turbo-0125,High School,accuracy,64.0,0.61,-0.16489999999999994
5765,gpt-3.5-turbo-0125,High School,accuracy,65.0,0.63,-0.14489999999999992
5766,gpt-3.5-turbo-0125,High School,accuracy,66.0,0.64,-0.1348999999999999
5767,gpt-3.5-turbo-0125,High School,accuracy,67.0,0.58,-0.19489999999999996
5768,gpt-3.5-turbo-0125,High School,accuracy,68.0,0.65,-0.1248999999999999
5769,gpt-3.5-turbo-0125,High School,accuracy,69.0,0.62,-0.15489999999999993
5770,gpt-3.5-turbo-0125,High School,accuracy,70.0,0.6,-0.17489999999999994
5771,gpt-3.5-turbo-0125,High School,accuracy,71.0,0.6,-0.17489999999999994
5772,gpt-3.5-turbo-0125,High School,accuracy,72.0,0.5900000000000001,-0.18489999999999984
5773,gpt-3.5-turbo-0125,High School,accuracy,73.0,0.62,-0.15489999999999993
5774,gpt-3.5-turbo-0125,High School,accuracy,74.0,0.63,-0.14489999999999992
5775,gpt-3.5-turbo-0125,High School,accuracy,75.0,0.6,-0.17489999999999994
5776,gpt-3.5-turbo-0125,High School,accuracy,76.0,0.5900000000000001,-0.18489999999999984
5777,gpt-3.5-turbo-0125,High School,accuracy,77.0,0.64,-0.1348999999999999
5778,gpt-3.5-turbo-0125,High School,accuracy,78.0,0.63,-0.14489999999999992
5779,gpt-3.5-turbo-0125,High School,accuracy,79.0,0.5900000000000001,-0.18489999999999984
5780,gpt-3.5-turbo-0125,High School,accuracy,80.0,0.63,-0.14489999999999992
5781,gpt-3.5-turbo-0125,High School,accuracy,81.0,0.5700000000000001,-0.20489999999999986
5782,gpt-3.5-turbo-0125,High School,accuracy,82.0,0.6,-0.17489999999999994
5783,gpt-3.5-turbo-0125,High School,accuracy,83.0,0.6100000000000001,-0.16489999999999982
5784,gpt-3.5-turbo-0125,High School,accuracy,84.0,0.5900000000000001,-0.18489999999999984
5785,gpt-3.5-turbo-0125,High School,accuracy,85.0,0.64,-0.1348999999999999
5786,gpt-3.5-turbo-0125,High School,accuracy,86.0,0.6,-0.17489999999999994
5787,gpt-3.5-turbo-0125,High School,accuracy,87.0,0.63,-0.14489999999999992
5788,gpt-3.5-turbo-0125,High School,accuracy,88.0,0.62,-0.15489999999999993
5789,gpt-3.5-turbo-0125,High School,accuracy,89.0,0.58,-0.19489999999999996
5790,gpt-3.5-turbo-0125,High School,accuracy,90.0,0.6,-0.17489999999999994
5791,gpt-3.5-turbo-0125,High School,accuracy,91.0,0.6300000000000001,-0.1448999999999998
5792,gpt-3.5-turbo-0125,High School,accuracy,92.0,0.62,-0.15489999999999993
5793,gpt-3.5-turbo-0125,High School,accuracy,93.0,0.6100000000000001,-0.16489999999999982
5794,gpt-3.5-turbo-0125,High School,accuracy,94.0,0.64,-0.1348999999999999
5795,gpt-3.5-turbo-0125,High School,accuracy,95.0,0.61,-0.16489999999999994
5796,gpt-3.5-turbo-0125,High School,accuracy,96.0,0.61,-0.16489999999999994
5797,gpt-3.5-turbo-0125,High School,accuracy,97.0,0.63,-0.14489999999999992
5798,gpt-3.5-turbo-0125,High School,accuracy,98.0,0.62,-0.15489999999999993
5799,gpt-3.5-turbo-0125,High School,accuracy,99.0,0.65,-0.1248999999999999
5800,gpt-4-0613,College,accuracy,0.0,0.74,-0.21447470862470863
5801,gpt-4-0613,College,accuracy,1.0,0.75,-0.20447470862470862
5802,gpt-4-0613,College,accuracy,2.0,0.72,-0.23447470862470865
5803,gpt-4-0613,College,accuracy,3.0,0.75,-0.20447470862470862
